updated_at,ticker,month,month_close,monthly_return_pct,monthly_volume,source
2026/05/20 01:43,8035.T,2021-01,14516.67,9.395,58432200,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-02,15596.67,7.44,77342700,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-03,16106.67,3.27,59319000,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-04,16220,0.704,59851800,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-05,16026.67,-1.192,47570700,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-06,14973.33,-6.572,40801500,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-07,15746.67,5.165,50172000,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-08,16556.67,5.144,62849700,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-09,17616.67,6.402,71121000,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-10,19946.67,13.226,62475600,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-11,22093.33,10.762,59944500,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2021-12,18243.33,-17.426,69404400,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-01,18590,1.9,66581700,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-02,21083.33,13.412,76528800,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-03,18493.33,-12.285,64530300,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-04,19660,6.309,66374100,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-05,14766.67,-24.89,102739800,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-06,15336.67,3.86,94518300,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-07,14720,-4.021,85734000,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-08,11900,-19.158,82991700,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-09,13163.33,10.616,110419200,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-10,15030,14.181,89367900,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-11,12960,-13.772,77082900,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2022-12,15056.67,16.178,65916000,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-01,15570,3.409,69805200,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-02,16040,3.019,82997100,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-03,15495,-3.398,63855400,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-04,19315,24.653,84036100,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-05,20560,6.446,96441000,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-06,21245,3.332,71383000,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-07,21575,1.553,60445800,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-08,20440,-5.261,66931700,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-09,19755,-3.351,68446900,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-10,24025,21.615,64130700,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-11,25255,5.12,62230100,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2023-12,27865,10.335,70294600,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-01,36870,32.317,83046600,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-02,39580,7.35,90512500,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-03,35120,-11.268,89573900,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-04,33630,-4.243,66237800,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-05,34900,3.776,48945200,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-06,31020,-11.117,93972200,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-07,25805,-16.812,137168100,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-08,25290,-1.996,114842100,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-09,23400,-7.473,93199400,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-10,23310,-0.385,86690200,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-11,24185,3.754,71189200,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2024-12,26205,8.352,88893400,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-01,22125,-15.57,65300400,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-02,20110,-9.107,62893600,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-03,21225,5.545,85998700,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-04,23000,8.363,78199500,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-05,27680,20.348,84072400,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-06,27330,-1.264,79152500,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-07,20665,-24.387,100847900,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-08,26360,27.559,116961300,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-09,34180,29.666,113955500,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-10,31800,-6.963,60698600,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-11,34320,7.925,51568700,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2025-12,41310,20.367,74245400,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2026-01,44010,6.536,65438200,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2026-02,37230,-15.406,67068800,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2026-03,44390,19.232,63485000,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2026-04,49260,10.971,28959400,Yahoo Finance chart API 1mo
2026/05/20 01:43,8035.T,2026-05,47160,-4.263,2645700,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2018-05,577,,221877200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2018-06,661,14.558,254994400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2018-07,666,0.756,200054400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2018-08,598.25,-10.173,245138000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2018-09,520.25,-13.038,418592000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2018-10,609,17.059,448663600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2018-11,561,-7.882,372736400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2018-12,618.25,10.205,412506000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-01,657.25,6.308,300452000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-02,643.25,-2.13,301414000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-03,785,22.037,289306400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-04,637.75,-18.758,379849600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-05,741.25,16.229,316967200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-06,1067.5,44.013,310026800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-07,1091.25,2.225,292302400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-08,1193.75,9.393,244350400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-09,1236.25,3.56,273988000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-10,1337.5,8.19,247042400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-11,1540,15.14,194246800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2019-12,1467.5,-4.708,243532800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-01,1228.75,-16.269,246798800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-02,1085,-11.699,470628400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-03,1317.5,21.429,296694800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-04,1330,0.949,188810800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-05,1530,15.038,248565200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-06,1425,-6.863,209383200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-07,1267.5,-11.053,200641600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-08,1272.5,0.394,157271600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-09,1507.5,18.468,172510800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-10,1815,20.398,176841600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-11,1932.5,6.474,124244000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2020-12,2072.5,7.245,157021200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-01,2187.5,5.549,145474000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-02,2420,10.629,180640000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-03,2595,7.231,150550800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-04,2472.5,-4.721,129010400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-05,2502.5,1.213,116672400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-06,2402.5,-3.996,125660000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-07,2380,-0.937,132378800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-08,2507.5,5.357,177507600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-09,2332.5,-6.979,204008400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-10,2497.5,7.074,145867600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-11,2725,9.109,131902400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2021-12,2392.5,-12.202,163502000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-01,2267.5,-5.225,143731200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-02,2417.5,6.615,167698000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-03,2247.5,-7.032,151385600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-04,2225,-1.001,127355200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-05,1815,-18.427,185428000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-06,1962.5,8.127,152680800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-07,2000,1.911,162158400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-08,1675,-16.25,153924800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-09,1965,17.313,188642000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-10,2282.5,16.158,167806400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-11,2120,-7.119,162127200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2022-12,2300,8.491,147143600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-01,2702.5,17.5,146076400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-02,3040,12.488,167940000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-03,2635,-13.322,192567600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-04,4477.5,69.924,356759200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-05,4787.5,6.924,532434400,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-06,4881.25,1.958,492534800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-07,4577.5,-6.223,386450800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-08,4181,-8.662,264547900,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-09,3815,-8.754,222597200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-10,4681,22.7,240250600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-11,4797,2.478,197713900,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2023-12,5823,21.388,260680000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-01,6910,18.667,350408900,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-02,6793,-1.693,287740500,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-03,4996,-26.454,252319700,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-04,5313,6.345,222041000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-05,6425,20.93,202504200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-06,6029,-6.163,222259200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-07,6641,10.151,316644000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-08,6741,1.506,276701000,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-09,9148,35.707,332383600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-10,8240,-9.926,325004500,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-11,9198,11.626,322566600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2024-12,8659,-5.86,378147600,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-01,8116,-6.271,239879200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-02,6472,-20.256,318939500,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-03,5863,-9.41,405516800,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-04,7367,25.652,339735900,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-05,10655,44.631,509596700,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-06,10350,-2.863,301778500,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-07,11675,12.802,220811700,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-08,14650,25.482,262072300,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-09,23135,57.918,370099900,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-10,20575,-11.065,225202700,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-11,19635,-4.569,153906100,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2025-12,25505,29.896,209155900,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2026-01,26850,5.273,186180700,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2026-02,20330,-24.283,206342200,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2026-03,28260,39.006,230036500,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2026-04,26150,-7.466,77847900,Yahoo Finance chart API 1mo
2026/05/20 01:43,6857.T,2026-05,25290,-3.289,9174200,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2018-05,1936.67,,46649400,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2018-06,1890,-2.41,49069200,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2018-07,2146.67,13.58,51143400,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2018-08,2433.33,13.354,51040500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2018-09,2210,-9.178,69268500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2018-10,2590,17.195,51512700,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2018-11,2126.67,-17.889,59141400,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2018-12,2140,0.627,49783200,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-01,2523.33,17.913,51326100,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-02,2536.67,0.528,38633700,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-03,2346.67,-7.49,41811900,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-04,2413.33,2.841,43012500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-05,2346.67,-2.762,38863200,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-06,2600,10.795,44223900,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-07,2533.33,-2.564,37382700,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-08,2800,10.526,45987900,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-09,3050,8.929,45666300,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-10,3186,4.459,36483300,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-11,3360,5.461,35696400,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2019-12,3755,11.756,41940300,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-01,3905,3.995,57596100,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-02,4166.67,6.701,109621800,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-03,4270,2.48,70817100,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-04,5296.67,24.044,58835700,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-05,5765,8.842,62916100,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-06,4736,-17.849,53374200,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-07,4721,-0.317,36318800,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-08,4715,-0.127,36257200,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-09,4021,-14.719,34925100,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-10,5044,25.441,48040400,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-11,5503,9.1,36765500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2020-12,5472,-0.563,43664800,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-01,4763,-12.957,37652500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-02,4489,-5.753,50401000,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-03,4101,-8.643,38867000,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-04,4198,2.365,37835500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-05,4402,4.859,51762100,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-06,4020,-8.678,51826700,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-07,4308,7.164,51992900,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-08,4103,-4.759,58982800,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-09,4247,3.51,61375300,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-10,3680,-13.351,41637500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-11,3735,1.495,51061600,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2021-12,3711,-0.643,39426900,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-01,3800,2.398,39832300,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-02,4097,7.816,45840500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-03,3903,-4.735,46113700,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-04,3528,-9.608,47172700,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-05,3470,-1.644,48516000,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-06,3734,7.608,67218300,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-07,3609,-3.348,41787600,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-08,3626,0.471,43587500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-09,3450,-4.854,54295500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-10,3624,5.043,52682400,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-11,3368,-7.064,38531700,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2022-12,3358,-0.297,38625900,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-01,3394,1.072,48474400,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-02,3270,-3.654,48133500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-03,3504,7.156,45211400,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-04,3755,7.163,54674700,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-05,4086,8.815,59719800,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-06,4231,3.549,45090900,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-07,4457,5.342,36070900,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-08,4624,3.747,43964000,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-09,4460,-3.547,43313200,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-10,5218,16.996,45587300,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-11,5342,2.376,41450700,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2023-12,5347,0.094,38025100,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2024-01,6000,12.212,51275800,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2024-02,5764,-3.933,49446800,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2024-03,5050,-12.387,52903300,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2024-04,4781,-5.327,50201200,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2024-05,5716,19.557,48355300,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2024-06,6609,15.623,59788500,Yahoo Finance chart API 1mo
2026/05/20 01:43,4519.T,2024-07,7384,11.726,57970800,Yahoo Finance chart API 1mo
