updated_at,benchmark,benchmark_ticker,trigger_pct,event_date,benchmark_daily_return_pct,ticker,company,structural_rating,stock_return_1d_pct,benchmark_return_1d_pct,excess_1d_pct,stock_return_5d_pct,benchmark_return_5d_pct,excess_5d_pct,stock_return_20d_pct,benchmark_return_20d_pct,excess_20d_pct
2026/05/26 13:08,SOX指数,^SOX,-2,2025-10-14,-2.28,6920.T,レーザーテック,A,6.77,2.99,3.77,7.78,4.09,3.68,47.90,6.23,41.67
2026/05/26 13:08,SOX指数,^SOX,-2,2025-10-14,-2.28,6857.T,アドバンテスト,B,2.15,2.99,-0.85,2.35,4.09,-1.74,16.65,6.23,10.42
2026/05/26 13:08,SOX指数,^SOX,-2,2025-10-14,-2.28,6762.T,TDK,B,4.02,2.99,1.02,14.18,4.09,10.09,20.05,6.23,13.82
2026/05/26 13:08,SOX指数,^SOX,-2,2025-10-22,-2.36,8035.T,東京エレクトロン,S,-3.25,2.54,-5.80,5.73,9.74,-4.01,5.76,-0.11,5.87
2026/05/26 13:08,SOX指数,^SOX,-2,2025-10-22,-2.36,7735.T,SCREEN HD,A,-2.65,2.54,-5.19,4.05,9.74,-5.69,-2.00,-0.11,-1.89
2026/05/26 13:08,SOX指数,^SOX,-2,2025-10-22,-2.36,6146.T,ディスコ,A-,-3.80,2.54,-6.34,6.60,9.74,-3.14,-10.64,-0.11,-10.53
2026/05/26 13:08,SOX指数,^SOX,-2,2025-10-22,-2.36,6920.T,レーザーテック,A,-2.29,2.54,-4.83,10.11,9.74,0.37,30.57,-0.11,30.68
2026/05/26 13:08,SOX指数,^SOX,-2,2025-10-22,-2.36,6857.T,アドバンテスト,B,-3.71,2.54,-6.26,29.36,9.74,19.62,21.84,-0.11,21.96
2026/05/26 13:08,SOX指数,^SOX,-2,2025-10-22,-2.36,6762.T,TDK,B,-2.76,2.54,-5.31,4.60,9.74,-5.14,0.52,-0.11,0.64
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-04,-4.01,8035.T,東京エレクトロン,S,-4.08,3.02,-7.10,-1.72,0.00,-1.73,-5.78,4.31,-10.09
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-04,-4.01,7735.T,SCREEN HD,A,-1.21,3.02,-4.22,-6.65,0.00,-6.65,9.14,4.31,4.83
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-04,-4.01,6146.T,ディスコ,A-,-8.35,3.02,-11.37,-7.94,0.00,-7.94,-14.32,4.31,-18.64
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-04,-4.01,6920.T,レーザーテック,A,-6.92,3.02,-9.94,-6.29,0.00,-6.29,-1.49,4.31,-5.81
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-04,-4.01,6857.T,アドバンテスト,B,-5.95,3.02,-8.96,-8.75,0.00,-8.75,-4.22,4.31,-8.54
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-04,-4.01,6762.T,TDK,B,-3.16,3.02,-6.18,-5.65,0.00,-5.65,-6.34,4.31,-10.65
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-06,-2.39,8035.T,東京エレクトロン,S,-1.35,-1.01,-0.34,1.98,-2.84,4.83,-0.33,3.94,-4.27
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-06,-2.39,7735.T,SCREEN HD,A,-1.63,-1.01,-0.62,0.04,-2.84,2.88,8.44,3.94,4.50
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-06,-2.39,6146.T,ディスコ,A-,-3.96,-1.01,-2.95,-4.14,-2.84,-1.29,-8.75,3.94,-12.69
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-06,-2.39,6920.T,レーザーテック,A,-2.00,-1.01,-0.99,-1.57,-2.84,1.28,9.78,3.94,5.84
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-06,-2.39,6857.T,アドバンテスト,B,-5.54,-1.01,-4.53,-2.18,-2.84,0.67,-4.40,3.94,-8.34
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-06,-2.39,6762.T,TDK,B,-2.46,-1.01,-1.45,-0.12,-2.84,2.73,-4.81,3.94,-8.75
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-11,-2.48,8035.T,東京エレクトロン,S,-1.55,1.47,-3.02,-7.93,-6.14,-1.78,-3.13,6.99,-10.12
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-11,-2.48,7735.T,SCREEN HD,A,-1.21,1.47,-2.68,4.37,-6.14,10.51,14.99,6.99,8.01
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-11,-2.48,6146.T,ディスコ,A-,0.23,1.47,-1.24,-4.08,-6.14,2.06,1.70,6.99,-5.29
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-11,-2.48,6920.T,レーザーテック,A,1.56,1.47,0.09,-6.64,-6.14,-0.50,9.31,6.99,2.32
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-11,-2.48,6857.T,アドバンテスト,B,-0.23,1.47,-1.69,-3.09,-6.14,3.05,1.38,6.99,-5.61
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-11,-2.48,6762.T,TDK,B,4.92,1.47,3.45,-1.39,-6.14,4.75,-3.53,6.99,-10.52
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-13,-3.72,8035.T,東京エレクトロン,S,-6.07,-0.11,-5.96,-4.16,-6.84,2.69,-7.11,3.15,-10.26
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-13,-3.72,7735.T,SCREEN HD,A,2.03,-0.11,2.14,3.18,-6.84,10.03,5.06,3.15,1.91
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-13,-3.72,6146.T,ディスコ,A-,-2.35,-0.11,-2.24,-2.40,-6.84,4.45,0.78,3.15,-2.37
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-13,-3.72,6920.T,レーザーテック,A,-3.88,-0.11,-3.77,-4.36,-6.84,2.48,6.33,3.15,3.18
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-13,-3.72,6857.T,アドバンテスト,B,-5.52,-0.11,-5.40,0.80,-6.84,7.64,0.56,3.15,-2.59
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-13,-3.72,6762.T,TDK,B,-0.69,-0.11,-0.57,-2.45,-6.84,4.40,-8.36,3.15,-11.51
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-18,-2.31,8035.T,東京エレクトロン,S,-1.97,1.82,-3.79,-0.98,2.49,-3.48,-0.51,2.20,-2.71
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-18,-2.31,7735.T,SCREEN HD,A,-2.67,1.82,-4.49,0.12,2.49,-2.37,4.55,2.20,2.35
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-18,-2.31,6146.T,ディスコ,A-,-3.43,1.82,-5.24,-3.95,2.49,-6.44,0.07,2.20,-2.14
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-18,-2.31,6920.T,レーザーテック,A,-2.19,1.82,-4.01,-1.10,2.49,-3.59,8.99,2.20,6.79
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-18,-2.31,6857.T,アドバンテスト,B,-0.57,1.82,-2.39,1.04,2.49,-1.45,0.99,2.20,-1.22
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-18,-2.31,6762.T,TDK,B,-0.89,1.82,-2.71,2.24,2.49,-0.25,-7.93,2.20,-10.13
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-20,-4.77,8035.T,東京エレクトロン,S,-7.14,0.86,-7.99,-2.15,10.60,-12.75,-4.00,11.27,-15.27
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-20,-4.77,7735.T,SCREEN HD,A,-4.28,0.86,-5.14,-0.81,10.60,-11.41,-1.31,11.27,-12.58
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-20,-4.77,6146.T,ディスコ,A-,-7.07,0.86,-7.92,-7.49,10.60,-18.09,-5.39,11.27,-16.66
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-20,-4.77,6920.T,レーザーテック,A,-5.15,0.86,-6.01,0.45,10.60,-10.15,2.02,11.27,-9.25
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-20,-4.77,6857.T,アドバンテスト,B,-12.10,0.86,-12.95,-1.25,10.60,-11.84,-7.87,11.27,-19.14
2026/05/26 13:08,SOX指数,^SOX,-2,2025-11-20,-4.77,6762.T,TDK,B,-3.09,0.86,-3.95,2.77,10.60,-7.83,-11.78,11.27,-23.05
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-12,-5.10,8035.T,東京エレクトロン,S,-1.14,-0.61,-0.53,-0.95,0.49,-1.44,35.21,10.16,25.05
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-12,-5.10,7735.T,SCREEN HD,A,-0.42,-0.61,0.20,-3.07,0.49,-3.56,27.93,10.16,17.77
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-12,-5.10,6146.T,ディスコ,A-,-2.27,-0.61,-1.66,-8.38,0.49,-8.87,21.08,10.16,10.92
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-12,-5.10,6920.T,レーザーテック,A,-2.51,-0.61,-1.90,-8.24,0.49,-8.72,15.79,10.16,5.64
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-12,-5.10,6857.T,アドバンテスト,B,-6.42,-0.61,-5.81,-7.65,0.49,-8.14,8.20,10.16,-1.95
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-12,-5.10,6762.T,TDK,B,-4.10,-0.61,-3.49,-6.09,0.49,-6.58,-12.63,10.16,-22.79
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-17,-3.78,8035.T,東京エレクトロン,S,-3.22,2.51,-5.74,6.07,7.60,-1.54,31.16,18.40,12.76
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-17,-3.78,7735.T,SCREEN HD,A,-2.37,2.51,-4.88,13.89,7.60,6.29,36.83,18.40,18.43
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-17,-3.78,6146.T,ディスコ,A-,-3.60,2.51,-6.11,3.19,7.60,-4.42,30.92,18.40,12.52
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-17,-3.78,6920.T,レーザーテック,A,-4.26,2.51,-6.77,1.35,7.60,-6.26,23.34,18.40,4.94
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-17,-3.78,6857.T,アドバンテスト,B,-3.32,2.51,-5.83,3.65,7.60,-3.95,10.46,18.40,-7.94
2026/05/26 13:08,SOX指数,^SOX,-2,2025-12-17,-3.78,6762.T,TDK,B,-0.20,2.51,-2.72,-1.01,7.60,-8.62,-10.91,18.40,-29.31
2026/05/26 13:08,SOX指数,^SOX,-2,2026-01-30,-3.87,8035.T,東京エレクトロン,S,-3.99,1.70,-5.69,-0.68,0.63,-1.30,3.12,1.74,1.39
2026/05/26 13:08,SOX指数,^SOX,-2,2026-01-30,-3.87,7735.T,SCREEN HD,A,-0.66,1.70,-2.36,2.54,0.63,1.92,7.66,1.74,5.92
2026/05/26 13:08,SOX指数,^SOX,-2,2026-01-30,-3.87,6146.T,ディスコ,A-,-5.88,1.70,-7.58,-0.59,0.63,-1.22,10.33,1.74,8.60
2026/05/26 13:08,SOX指数,^SOX,-2,2026-01-30,-3.87,6920.T,レーザーテック,A,-13.96,1.70,-15.66,-17.04,0.63,-17.66,-5.96,1.74,-7.70
2026/05/26 13:08,SOX指数,^SOX,-2,2026-01-30,-3.87,6857.T,アドバンテスト,B,-4.70,1.70,-6.41,-3.82,0.63,-4.45,0.86,1.74,-0.87
2026/05/26 13:08,SOX指数,^SOX,-2,2026-01-30,-3.87,6762.T,TDK,B,0.23,1.70,-1.47,9.16,0.63,8.54,5.70,1.74,3.97
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-03,-2.07,8035.T,東京エレクトロン,S,-2.07,-4.36,2.29,-0.14,1.77,-1.91,0.38,-0.65,1.04
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-03,-2.07,7735.T,SCREEN HD,A,0.36,-4.36,4.72,1.41,1.77,-0.36,-2.42,-0.65,-1.77
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-03,-2.07,6146.T,ディスコ,A-,1.82,-4.36,6.18,12.63,1.77,10.86,7.08,-0.65,7.73
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-03,-2.07,6920.T,レーザーテック,A,-7.15,-4.36,-2.79,-3.71,1.77,-5.47,4.52,-0.65,5.17
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-03,-2.07,6857.T,アドバンテスト,B,-2.13,-4.36,2.23,6.32,1.77,4.55,-1.90,-0.65,-1.25
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-03,-2.07,6762.T,TDK,B,-2.73,-4.36,1.62,4.84,1.77,3.07,-0.84,-0.65,-0.19
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-04,-4.36,8035.T,東京エレクトロン,S,-1.74,-0.06,-1.69,1.47,8.83,-7.35,2.68,2.66,0.02
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-04,-4.36,7735.T,SCREEN HD,A,-3.86,-0.06,-3.80,1.96,8.83,-6.87,-0.79,2.66,-3.45
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-04,-4.36,6146.T,ディスコ,A-,-4.36,-0.06,-4.30,6.88,8.83,-1.95,7.88,2.66,5.22
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-04,-4.36,6920.T,レーザーテック,A,-3.07,-0.06,-3.01,4.51,8.83,-4.32,11.76,2.66,9.10
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-04,-4.36,6857.T,アドバンテスト,B,-4.81,-0.06,-4.75,5.24,8.83,-3.59,0.92,2.66,-1.74
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-04,-4.36,6762.T,TDK,B,0.16,-0.06,0.22,4.37,8.83,-4.46,4.00,2.66,1.34
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-12,-2.50,8035.T,東京エレクトロン,S,1.67,0.66,1.01,8.06,2.17,5.89,-7.17,-5.42,-1.75
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-12,-2.50,7735.T,SCREEN HD,A,-2.55,0.66,-3.21,1.19,2.17,-0.98,-13.10,-5.42,-7.68
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-12,-2.50,6146.T,ディスコ,A-,0.32,0.66,-0.34,1.70,2.17,-0.47,-4.42,-5.42,1.00
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-12,-2.50,6920.T,レーザーテック,A,-0.93,0.66,-1.59,-0.45,2.17,-2.62,20.55,-5.42,25.96
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-12,-2.50,6857.T,アドバンテスト,B,1.19,0.66,0.54,-3.04,2.17,-5.21,-11.79,-5.42,-6.37
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-12,-2.50,6762.T,TDK,B,-1.51,0.66,-2.17,6.12,2.17,3.95,-4.10,-5.42,1.32
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-26,-3.19,8035.T,東京エレクトロン,S,-2.87,-1.21,-1.66,-7.92,-4.58,-3.34,-13.29,-7.46,-5.83
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-26,-3.19,7735.T,SCREEN HD,A,-3.23,-1.21,-2.02,-13.95,-4.58,-9.37,-19.46,-7.46,-12.00
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-26,-3.19,6146.T,ディスコ,A-,-4.51,-1.21,-3.31,-9.37,-4.58,-4.79,-15.86,-7.46,-8.40
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-26,-3.19,6920.T,レーザーテック,A,0.51,-1.21,1.71,0.18,-4.58,4.76,4.42,-7.46,11.88
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-26,-3.19,6857.T,アドバンテスト,B,-4.53,-1.21,-3.33,-9.21,-4.58,-4.63,-21.53,-7.46,-14.07
2026/05/26 13:08,SOX指数,^SOX,-2,2026-02-26,-3.19,6762.T,TDK,B,-0.25,-1.21,0.96,-9.73,-4.58,-5.15,-13.17,-7.46,-5.71
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-03,-4.58,8035.T,東京エレクトロン,S,-4.48,1.93,-6.41,-6.03,1.29,-7.32,-6.93,-2.28,-4.66
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-03,-4.58,7735.T,SCREEN HD,A,-6.76,1.93,-8.68,-8.08,1.29,-9.37,-10.18,-2.28,-7.91
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-03,-4.58,6146.T,ディスコ,A-,-5.57,1.93,-7.50,-4.44,1.29,-5.73,-12.31,-2.28,-10.03
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-03,-4.58,6920.T,レーザーテック,A,-3.30,1.93,-5.23,1.61,1.29,0.32,3.30,-2.28,5.58
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-03,-4.58,6857.T,アドバンテスト,B,-4.76,1.93,-6.69,-6.41,1.29,-7.70,-12.42,-2.28,-10.14
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-03,-4.58,6762.T,TDK,B,0.50,1.93,-1.43,5.44,1.29,4.15,-0.06,-2.28,2.22
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-06,-3.93,8035.T,東京エレクトロン,S,-6.87,3.93,-10.80,-8.26,1.76,-10.01,-7.33,5.34,-12.67
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-06,-3.93,7735.T,SCREEN HD,A,-8.51,3.93,-12.44,-10.70,1.76,-12.45,-12.20,5.34,-17.54
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-06,-3.93,6146.T,ディスコ,A-,-9.54,3.93,-13.47,-5.31,1.76,-7.06,-8.37,5.34,-13.71
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-06,-3.93,6920.T,レーザーテック,A,-8.86,3.93,-12.79,12.73,1.76,10.97,12.46,5.34,7.12
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-06,-3.93,6857.T,アドバンテスト,B,-11.03,3.93,-14.96,-8.01,1.76,-9.77,-14.59,5.34,-19.93
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-06,-3.93,6762.T,TDK,B,-6.17,3.93,-10.10,-3.75,1.76,-5.51,-8.85,5.34,-14.20
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-12,-3.43,8035.T,東京エレクトロン,S,-3.55,0.05,-3.59,-1.06,2.88,-3.94,11.83,16.31,-4.48
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-12,-3.43,7735.T,SCREEN HD,A,-2.72,0.05,-2.77,4.19,2.88,1.31,13.55,16.31,-2.76
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-12,-3.43,6146.T,ディスコ,A-,-2.29,0.05,-2.33,-2.33,2.88,-5.21,-5.57,16.31,-21.88
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-12,-3.43,6920.T,レーザーテック,A,3.30,0.05,3.26,-3.47,2.88,-6.35,14.39,16.31,-1.92
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-12,-3.43,6857.T,アドバンテスト,B,-3.47,0.05,-3.51,-2.12,2.88,-5.00,2.14,16.31,-14.17
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-12,-3.43,6762.T,TDK,B,-0.85,0.05,-0.90,-2.07,2.88,-4.95,7.35,16.31,-8.96
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-20,-2.45,8035.T,東京エレクトロン,S,2.17,1.34,0.83,2.36,-2.78,5.13,16.62,25.14,-8.53
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-20,-2.45,7735.T,SCREEN HD,A,1.94,1.34,0.60,-2.33,-2.78,0.45,13.27,25.14,-11.87
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-20,-2.45,6146.T,ディスコ,A-,0.14,1.34,-1.20,-1.05,-2.78,1.73,12.35,25.14,-12.79
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-20,-2.45,6920.T,レーザーテック,A,-0.50,1.34,-1.84,10.21,-2.78,12.99,31.50,25.14,6.36
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-20,-2.45,6857.T,アドバンテスト,B,-1.69,1.34,-3.03,-7.82,-2.78,-5.04,19.39,25.14,-5.75
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-20,-2.45,6762.T,TDK,B,-0.24,1.34,-1.58,-1.14,-2.78,1.63,25.65,25.14,0.50
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-26,-4.79,8035.T,東京エレクトロン,S,-3.06,-1.69,-1.37,-5.32,3.26,-8.58,13.26,38.60,-25.33
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-26,-4.79,7735.T,SCREEN HD,A,-2.43,-1.69,-0.74,-6.85,3.26,-10.11,6.65,38.60,-31.94
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-26,-4.79,6146.T,ディスコ,A-,-1.42,-1.69,0.27,-5.27,3.26,-8.54,7.29,38.60,-31.31
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-26,-4.79,6920.T,レーザーテック,A,1.16,-1.69,2.85,1.30,3.26,-1.96,25.54,38.60,-13.05
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-26,-4.79,6857.T,アドバンテスト,B,-3.90,-1.69,-2.21,-7.89,3.26,-11.15,21.65,38.60,-16.94
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-26,-4.79,6762.T,TDK,B,0.67,-1.69,2.36,-6.31,3.26,-9.58,28.19,38.60,-10.41
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-30,-4.23,8035.T,東京エレクトロン,S,-4.15,6.24,-10.39,-1.21,12.06,-13.27,21.27,40.51,-19.24
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-30,-4.23,7735.T,SCREEN HD,A,-1.96,6.24,-8.21,-0.76,12.06,-12.82,18.49,40.51,-22.02
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-30,-4.23,6146.T,ディスコ,A-,-4.68,6.24,-10.93,4.25,12.06,-7.81,18.33,40.51,-22.17
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-30,-4.23,6920.T,レーザーテック,A,-5.52,6.24,-11.77,6.12,12.06,-5.94,29.66,40.51,-10.85
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-30,-4.23,6857.T,アドバンテスト,B,-2.84,6.24,-9.09,4.80,12.06,-7.26,50.54,40.51,10.03
2026/05/26 13:08,SOX指数,^SOX,-2,2026-03-30,-4.23,6762.T,TDK,B,-1.70,6.24,-7.94,1.03,12.06,-11.04,35.90,40.51,-4.61
2026/05/26 13:08,SOX指数,^SOX,-2,2026-04-28,-3.58,8035.T,東京エレクトロン,S,-1.68,2.35,-4.03,15.35,9.42,5.93,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-04-28,-3.58,7735.T,SCREEN HD,A,-2.06,2.35,-4.41,9.24,9.42,-0.18,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-04-28,-3.58,6146.T,ディスコ,A-,-3.18,2.35,-5.53,-4.00,9.42,-13.42,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-04-28,-3.58,6920.T,レーザーテック,A,-3.70,2.35,-6.05,-0.50,9.42,-9.91,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-04-28,-3.58,6857.T,アドバンテスト,B,-5.01,2.35,-7.36,-3.26,9.42,-12.68,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-04-28,-3.58,6762.T,TDK,B,7.98,2.35,5.63,9.68,9.42,0.26,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-07,-2.72,8035.T,東京エレクトロン,S,1.41,5.51,-4.09,-1.01,8.18,-9.18,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-07,-2.72,7735.T,SCREEN HD,A,0.71,5.51,-4.80,8.01,8.18,-0.17,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-07,-2.72,6146.T,ディスコ,A-,-2.08,5.51,-7.58,-8.60,8.18,-16.78,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-07,-2.72,6920.T,レーザーテック,A,-2.56,5.51,-8.07,-9.71,8.18,-17.88,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-07,-2.72,6857.T,アドバンテスト,B,0.57,5.51,-4.93,-3.70,8.18,-11.88,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-07,-2.72,6762.T,TDK,B,0.95,5.51,-4.56,6.08,8.18,-2.10,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-12,-3.01,8035.T,東京エレクトロン,S,-1.57,2.57,-4.14,-9.59,-3.51,-6.07,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-12,-3.01,7735.T,SCREEN HD,A,-1.88,2.57,-4.45,-7.96,-3.51,-4.45,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-12,-3.01,6146.T,ディスコ,A-,0.05,2.57,-2.51,-15.38,-3.51,-11.87,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-12,-3.01,6920.T,レーザーテック,A,-2.30,2.57,-4.87,-17.08,-3.51,-13.57,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-12,-3.01,6857.T,アドバンテスト,B,-1.45,2.57,-4.01,-11.90,-3.51,-8.38,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-12,-3.01,6762.T,TDK,B,-1.50,2.57,-4.07,0.83,-3.51,4.34,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-15,-4.02,8035.T,東京エレクトロン,S,-2.05,-2.47,0.42,-0.91,5.30,-6.21,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-15,-4.02,7735.T,SCREEN HD,A,-3.97,-2.47,-1.50,-5.03,5.30,-10.33,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-15,-4.02,6146.T,ディスコ,A-,-2.16,-2.47,0.31,1.48,5.30,-3.82,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-15,-4.02,6920.T,レーザーテック,A,-0.57,-2.47,1.89,-0.73,5.30,-6.03,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-15,-4.02,6857.T,アドバンテスト,B,-0.80,-2.47,1.67,1.84,5.30,-3.46,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-15,-4.02,6762.T,TDK,B,-0.52,-2.47,1.95,12.60,5.30,7.30,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-18,-2.47,8035.T,東京エレクトロン,S,-4.26,0.03,-4.29,5.93,,,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-18,-2.47,7735.T,SCREEN HD,A,-3.35,0.03,-3.38,1.38,,,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-18,-2.47,6146.T,ディスコ,A-,-2.99,0.03,-3.02,9.89,,,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-18,-2.47,6920.T,レーザーテック,A,-5.58,0.03,-5.60,12.65,,,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-18,-2.47,6857.T,アドバンテスト,B,-3.29,0.03,-3.32,6.14,,,,,
2026/05/26 13:08,SOX指数,^SOX,-2,2026-05-18,-2.47,6762.T,TDK,B,0.27,0.03,0.24,24.77,,,,,
2026/05/26 13:08,NASDAQ総合,^IXIC,-1.5,2025-08-01,-2.24,8035.T,東京エレクトロン,S,0.36,1.95,-1.60,-4.98,3.87,-8.85,-9.46,3.90,-13.36
