updated_at,ticker,indicator_source,series_type,industry,month,indicator_mom_pct,indicator_yoy_pct,stock_prior_3m_return_pct,market_proxy,market_proxy_name,market_prior_3m_return_pct,conditions_met,stock_return_1m_after_pct,stock_return_3m_after_pct
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2024-06,-1.2,-7.922,8.653,^IXIC,NASDAQ総合,8.261,stock_trend_up;market_trend_up;stock_and_market_up,-5.794,-2.897
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2024-07,3.846,-2.841,-7.633,^IXIC,NASDAQ総合,12.4,industry_up;market_trend_up;industry_and_market_up,-3.366,11.491
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2024-08,-3.801,-6.357,-10.753,^IXIC,NASDAQ総合,5.848,market_trend_up,6.666,21.32
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2024-09,0.912,-4.139,-2.897,^IXIC,NASDAQ総合,2.575,industry_up;market_trend_up;industry_and_market_up,8.165,25.599
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2024-10,1.104,-3.82,11.491,^IXIC,NASDAQ総合,2.817,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,5.153,26.674
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2024-11,-0.596,-2.246,21.32,^IXIC,NASDAQ総合,8.494,stock_trend_up;market_trend_up;stock_and_market_up,10.427,9.132
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2024-12,0.5,-3.824,25.599,^IXIC,NASDAQ総合,6.166,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,9.091,15.64
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-01,-0.497,2.878,26.674,^IXIC,NASDAQ総合,8.468,stock_trend_up;market_trend_up;stock_and_market_up,-9.409,6.048
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-02,0.3,2.24,9.132,^IXIC,NASDAQ総合,-1.93,industry_up;stock_trend_up;industry_and_stock_up,17.013,37.29
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-03,-1.992,-0.806,15.64,^IXIC,NASDAQ総合,-10.416,stock_trend_up,0.042,7.27
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-04,0.508,0.406,6.048,^IXIC,NASDAQ総合,-11.112,industry_up;stock_trend_up;industry_and_stock_up,17.279,12.463
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-05,0,-1.1,37.29,^IXIC,NASDAQ総合,1.414,stock_trend_up;market_trend_up;stock_and_market_up,-8.573,-7.745
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-06,0,0.101,7.27,^IXIC,NASDAQ総合,17.749,stock_trend_up;market_trend_up;stock_and_market_up,4.886,2.797
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-07,0,-3.606,12.463,^IXIC,NASDAQ総合,21.071,stock_trend_up;market_trend_up;stock_and_market_up,-3.794,-0.225
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-08,-2.73,-2.533,-7.745,^IXIC,NASDAQ総合,12.252,market_trend_up,1.874,-17.259
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-09,2.807,-0.703,2.797,^IXIC,NASDAQ総合,11.244,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,1.801,-22.921
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-10,6.977,5.065,-0.225,^IXIC,NASDAQ総合,12.321,industry_up;market_trend_up;industry_and_market_up,-20.218,-32.267
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-11,-8.79,-3.596,-17.259,^IXIC,NASDAQ総合,8.903,market_trend_up,-5.097,-17.178
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2025-12,1.451,-2.684,-22.921,^IXIC,NASDAQ総合,2.568,industry_up;market_trend_up;industry_and_market_up,-10.542,-23.55
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2026-01,2.349,0.1,-32.267,^IXIC,NASDAQ総合,-1.109,industry_up,-2.446,-20.156
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2026-02,-0.1,-0.299,-17.178,^IXIC,NASDAQ総合,-2.985,none,-12.399,-14.313
2026/05/20 02:02,7974.T,METI,生産,電気・情報通信機械工業,2026-03,0.899,2.642,-23.55,^IXIC,NASDAQ総合,-7.105,industry_up,-6.57,0
